monto_sol_dev,ejercicio,periodo
58297,2016,2
41742,2016,2
786,2016,2
1944,2016,2
2755,2016,2
92,2016,2
53710,2016,2
14148,2016,2
551,2016,2
827,2016,2
6797,2016,2
20829,2016,2
1188,2016,2
368,2016,2
271617,2016,2
31897,2016,2
2425,2016,2
994,2016,2
65603,2016,2
19398,2016,2
378627,2016,2
26354,2016,2
26,2016,2
64598,2016,2
41822,2016,2
82382,2016,2
49196,2016,2
62,2016,2
92623,2016,2
77482,2016,2
191600,2016,2
62,2016,2
109185,2016,2
69023,2016,2
28076,2016,2
26651,2016,2
5628,2016,2
4544,2016,2
126279,2016,2
3784,2016,2
9145,2016,2
34742,2016,2
1076,2016,2
274,2016,2
21162,2016,2
80,2016,2
690,2016,2
300,2016,2
59471,2016,2
19016,2016,2
658924,2016,2
387262,2016,2
169373,2016,2
239471,2016,2
774848,2016,2
32116,2016,2
67367,2016,2
154972,2016,2
803356,2016,2
15089,2016,2
43407,2016,2
860597,2016,2
3240,2016,2
20676,2016,2
1047,2016,2
13674,2016,2
2,2016,2
12180,2016,2
2228,2016,2
1424,2016,2
1424,2016,2
32,2016,2
6705,2016,2
530,2016,2
8470,2016,2
7428,2016,2
268816,2016,2
64662,2016,2
137174,2016,2
493874,2016,2
1567,2016,2
125,2016,2
557408,2016,2
294380,2016,2
64544,2016,2
96,2016,2
389042,2016,2
156003,2016,2
74879,2016,2
22028,2016,2
58685,2016,2
107800,2016,2
295902,2016,2
599691,2016,2
19602,2016,2
5806,2016,2
89418,2016,2
408632,2016,2
271458,2016,2
311128,2016,2
229337,2016,2
156312,2016,2
98359,2016,2
247681,2016,2
12316,2016,2
902,2016,2
8587,2016,2
177070,2016,2
354885,2016,2
390570,2016,2
886420,2016,2
3156,2016,2
725,2016,2
380804,2016,2
2,2016,2
59779,2016,2
63092,2016,2
47121,2016,2
23518,2016,2
6461,2016,2
95435,2016,2
1357,2016,2
562,2016,2
441,2016,2
316,2016,2
4284,2016,2
1507,2016,2
1089,2016,2
4602,2016,2
630,2016,2
237,2016,2
2607,2016,2
135,2016,2
173992,2016,2
45052,2016,2
8040,2016,2
264,2016,2
2506,2016,2
2596,2016,2
63654,2016,2
1581,2016,2
12925,2016,2
63,2016,2
75523,2016,2
13222,2016,2
21623,2016,2
19341,2016,2
910439,2016,2
40228,2016,2
15560,2016,2
237,2016,2
25887,2016,2
47912,2016,2
21939,2016,2
51227,2016,2
5935,2016,2
2250,2016,2
2307,2016,2
106,2016,2
311,2016,2
47233,2016,2
12737,2016,2
13553,2016,2
47360,2016,2
20878,2016,2
11889,2016,2
10891,2016,2
142520,2016,2
28263,2016,2
11269,2016,2
118504,2016,2
230028,2016,2
928592,2016,2
517278,2016,2
229720,2016,2
20749,2016,2
106873,2016,2
509,2016,2
98230,2016,2
262518,2016,2
7966,2016,2
301751,2016,2
161619,2016,2
30544,2016,2
163839,2016,2
621323,2016,2
48784,2016,2
803051,2016,2
57003,2016,2
404052,2016,2
62,2016,2
13741,2016,2
11726,2016,2
30075,2016,2
5139,2016,2
133,2016,2
4893,2016,2
262230,2016,2
18699,2016,2
226649,2016,2
30107,2016,2
14009,2016,2
13272,2016,2
30793,2016,2
14309,2016,2
116224,2016,2
307,2016,2
5802,2016,2
68448,2016,2
300,2016,2
56,2016,2
202369,2016,2
11605,2016,2
17218,2016,2
1926,2016,2
4176,2016,2
9,2016,2
25204,2016,2
5097,2016,2
8494,2016,2
56551,2016,2
29635,2016,2
112731,2016,2
1364,2016,2
2631,2016,2
2716,2016,2
230,2016,2
130178,2016,2
93,2016,2
10871,2016,2
11426,2016,2
12134,2016,2
128391,2016,2
4133,2016,2
955,2016,2
1552,2016,2
26617,2016,2
24876,2016,2
41916,2016,2
37951,2016,2
5869,2016,2
2689,2016,2
705,2016,2
97143,2016,2
660672,2016,2
7394,2016,2
163094,2016,2
284,2016,2
2362,2016,2
2100,2016,2
20303,2016,2
2387,2016,2
2049,2016,2
986,2016,2
600,2016,2
254135,2016,2
788,2016,2
338,2016,2
132762,2016,2
28140,2016,2
1609,2016,2
1012,2016,2
11540,2016,2
6206,2016,2
15678,2016,2
92709,2016,2
5368,2016,2
99,2016,2
735,2016,2
32334,2016,2
7927,2016,2
16,2016,2
2815,2016,2
2458,2016,2
644,2016,2
3265,2016,2
2709,2016,2
3495,2016,2
2939,2016,2
1071,2016,2
23246,2016,2
371,2016,2
10221,2016,2
13895,2016,2
18272,2016,2
36346,2016,2
4503,2016,2
4513,2016,2
4159,2016,2
56659,2016,2
1120,2016,2
2848,2016,2
23421,2016,2
58608,2016,2
2865,2016,2
11653,2016,2
818,2016,2
618,2016,2
33148,2016,2
785,2016,2
2962,2016,2
71451,2016,2
6270,2016,2
479,2016,2
92388,2016,2
48,2016,2
167,2016,2
3592,2016,2
666,2016,2
60597,2016,2
905,2016,2
15421,2016,2
15908,2016,2
1855,2016,2
12965,2016,2
86619,2016,2
14242,2016,2
47,2016,2
307399,2016,2
458,2016,2
2160,2016,2
6440,2016,2
88919,2016,2
137393,2016,2
2573,2016,2
420373,2016,2
27415,2016,2
231484,2016,2
14909,2016,2
17602,2016,2
182,2016,2
81705,2016,2
8951,2016,2
75259,2016,2
13979,2016,2
7606,2016,2
1383,2016,2
531,2016,2
4450,2016,2
127,2016,2
12657,2016,2
5894,2016,2
120,2016,2
1525,2016,2
160831,2016,2
105633,2016,2
151317,2016,2
2660,2016,2
277,2016,2
309,2016,2
187598,2016,2
67558,2016,2
60165,2016,2
8321,2016,2
523,2016,2
288,2016,2
4610,2016,2
793,2016,2
499011,2016,2
197572,2016,2
5390,2016,2
1086,2016,2
6654,2016,2
7242,2016,2
2247,2016,2
10658,2016,2
13662,2016,2
539,2016,2
86793,2016,2
2998,2016,2
15942,2016,2
21757,2016,2
287288,2016,2
6787,2016,2
10216,2016,2
8495,2016,2
1180,2016,2
24266,2016,2
14698,2016,2
3636,2016,2
2836,2016,2
1523,2016,2
15768,2016,2
1697,2016,2
6135,2016,2
5803,2016,2
493,2016,2
676,2016,2
196,2016,2
716,2016,2
7695,2016,2
8,2016,2
994,2016,2
380,2016,2
1132,2016,2
2000,2016,2
9081,2016,2
4952,2016,2
1275,2016,2
29550,2016,2
1612,2016,2
1536,2016,2
2784,2016,2
3055,2016,2
4596,2016,2
65,2016,2
2438,2016,2
17429,2016,2
930,2016,2
601,2016,2
20426,2016,2
13246,2016,2
62,2016,2
704,2016,2
371,2016,2
12647,2016,2
1368,2016,2
4861,2016,2
216798,2016,2
225,2016,2
26298,2016,2
15378,2016,2
22730,2016,2
3050,2016,2
54976,2016,2
503284,2016,2
97760,2016,2
310,2016,2
15168,2016,2
59412,2016,2
12437,2016,2
5953,2016,2
318,2016,2
111,2016,2
49414,2016,2
392,2016,2
26188,2016,2
2154,2016,2
42022,2016,2
390545,2016,2
8144,2016,2
998408,2016,2
145220,2016,2
40,2016,2
95052,2016,2
925582,2016,2
249359,2016,2
175339,2016,2
680146,2016,2
28171,2016,2
23447,2016,2
6155,2016,2
324,2016,2
1389,2016,2
40,2016,2
1479,2016,2
3844,2016,2
1925,2016,2
15757,2016,2
3051,2016,2
40439,2016,2
319,2016,2
33,2016,2
380,2016,2
392,2016,2
3220,2016,2
195,2016,2
100358,2016,2
260,2016,2
7521,2016,2
73073,2016,2
398,2016,2
2902,2016,2
484694,2016,2
4322,2016,2
3358,2016,2
1126,2016,2
10952,2016,2
865768,2016,2
85094,2016,2
30271,2016,2
95766,2016,2
30905,2016,2
8648,2016,2
11308,2016,2
1476,2016,2
16124,2016,2
1949,2016,2
2113,2016,2
265093,2016,2
1011,2016,2
18938,2016,2
1146,2016,2
798200,2016,2
2113,2016,2
13035,2016,2
116,2016,2
1801,2016,2
1235,2016,2
33722,2016,2
4765,2016,2
2188,2016,2
4776,2016,2
626,2016,2
54,2016,2
337328,2016,2
3767,2016,2
331,2016,2
1566,2016,2
1837,2016,2
17552,2016,2
549,2016,2
1093,2016,2
189,2016,2
813,2016,2
18830,2016,2
62244,2016,2
4159,2016,2
244,2016,2
15904,2016,2
40222,2016,2
2144,2016,2
2657,2016,2
4576,2016,2
5452,2016,2
54,2016,2
96496,2016,2
6812,2016,2
14266,2016,2
44380,2016,2
1556,2016,2
51998,2016,2
10191,2016,2
3064,2016,2
484559,2016,2
132733,2016,2
1460,2016,2
1465,2016,2
51990,2016,2
586565,2016,2
58572,2016,2
472,2016,2
21388,2016,2
5034,2016,2
1354,2016,2
27294,2016,2
428,2016,2
180,2016,2
12213,2016,2
9060,2016,2
41136,2016,2
35399,2016,2
191296,2016,2
202822,2016,2
220154,2016,2
83054,2016,2
32178,2016,2
53645,2016,2
36626,2016,2
357506,2016,2
31860,2016,2
20419,2016,2
6141,2016,2
160944,2016,2
3022,2016,2
59454,2016,2
280,2016,2
27707,2016,2
5966,2016,2
1518,2016,2
2893,2016,2
3058,2016,2
8477,2016,2
4783,2016,2
150,2016,2
2243,2016,2
263106,2016,2
2096,2016,2
15419,2016,2
2413,2016,2
1284,2016,2
1056,2016,2
7587,2016,2
7514,2016,2
7815,2016,2
4221,2016,2
9583,2016,2
1128,2016,2
8537,2016,2
258122,2016,2
2164,2016,2
1823,2016,2
45,2016,2
264795,2016,2
358,2016,2
128,2016,2
3005,2016,2
43500,2016,2
79570,2016,2
369077,2016,2
4948,2016,2
157,2016,2
210,2016,2
700,2016,2
209,2016,2
5133,2016,2
8787,2016,2
11352,2016,2
505,2016,2
2691,2016,2
6528,2016,2
4025,2016,2
581,2016,2
5818,2016,2
5483,2016,2
6434,2016,2
208683,2016,2
7147,2016,2
79153,2016,2
194,2016,2
2975,2016,2
33312,2016,2
1575,2016,2
10740,2016,2
3681,2016,2
19816,2016,2
15299,2016,2
4225,2016,2
2703,2016,2
9472,2016,2
5381,2016,2
35014,2016,2
3053,2016,2
20232,2016,2
12577,2016,2
189,2016,2
45986,2016,2
15342,2016,2
2279,2016,2
2000,2016,2
14913,2016,2
675,2016,2
5371,2016,2
180,2016,2
1425,2016,2
2203,2016,2
3868,2016,2
140,2016,2
6911,2016,2
33904,2016,2
910,2016,2
53773,2016,2
164792,2016,2
2773,2016,2
53,2016,2
322353,2016,2
38815,2016,2
1512,2016,2
1942,2016,2
3011,2016,2
2863,2016,2
490,2016,2
10350,2016,2
161,2016,2
115517,2016,2
10736,2016,2
425,2016,2
1769,2016,2
806,2016,2
498,2016,2
535,2016,2
16935,2016,2
120963,2016,2
29968,2016,2
2385,2016,2
85532,2016,2
2591,2016,2
40,2016,2
18123,2016,2
694526,2016,2
236,2016,2
15204,2016,2
2000,2016,2
460,2016,2
1947,2016,2
309,2016,2
9625,2016,2
601,2016,2
9642,2016,2
566,2016,2
17604,2016,2
5704,2016,2
2151,2016,2
21776,2016,2
233422,2016,2
5340,2016,2
6544,2016,2
8744,2016,2
19095,2016,2
2455,2016,2
3125,2016,2
540,2016,2
1595,2016,2
619,2016,2
693,2016,2
9317,2016,2
1482,2016,2
1346,2016,2
3219,2016,2
2775,2016,2
1804,2016,2
10146,2016,2
10484,2016,2
4768,2016,2
1292,2016,2
51408,2016,2
21256,2016,2
4045,2016,2
76232,2016,2
2257,2016,2
44793,2016,2
36029,2016,2
39658,2016,2
184594,2016,2
200664,2016,2
540017,2016,2
9969,2016,2
158373,2016,2
751200,2016,2
20966,2016,2
7062,2016,2
48,2016,2
211981,2016,2
325372,2016,2
42743,2016,2
74189,2016,2
29338,2016,2
56502,2016,2
7321,2016,2
431249,2016,2
128518,2016,2
23923,2016,2
39043,2016,2
15158,2016,2
771348,2016,2
599766,2016,2
180829,2016,2
862,2016,2
224773,2016,2
79344,2016,2
173727,2016,2
368035,2016,2
29533,2016,2
10960,2016,2
55871,2016,2
1372,2016,2
965689,2016,2
41070,2016,2
55915,2016,2
25374,2016,2
492936,2016,2
9691,2016,2
136,2016,2
15462,2016,2
56382,2016,2
153,2016,2
36871,2016,2
137355,2016,2
34402,2016,2
748974,2016,2
2332,2016,2
74030,2016,2
22334,2016,2
3820,2016,2
97753,2016,2
73480,2016,2
185533,2016,2
1402,2016,2
44940,2016,2
42301,2016,2
550555,2016,2
424863,2016,2
894,2016,2
234,2016,2
45211,2016,2
76362,2016,2
108009,2016,2
111209,2016,2
9254,2016,2
41780,2016,2
13048,2016,2
226079,2016,2
2,2016,2
71821,2016,2
241361,2016,2
17543,2016,2
50963,2016,2
378578,2016,2
933864,2016,2
24934,2016,2
31901,2016,2
73818,2016,2
12242,2016,2
670698,2016,2
18878,2016,2
456830,2016,2
40506,2016,2
14889,2016,2
9716,2016,2
2145,2016,2
120006,2016,2
89768,2016,2
748564,2016,2
94475,2016,2
93271,2016,2
996492,2016,2
31886,2016,2
51123,2016,2
16665,2016,2
6281,2016,2
138569,2016,2
147941,2016,2
34786,2016,2
7150,2016,2
11016,2016,2
208,2016,2
865007,2016,2
13381,2016,2
74226,2016,2
20527,2016,2
460980,2016,2
5310,2016,2
380491,2016,2
65823,2016,2
349393,2016,2
37196,2016,2
597130,2016,2
43942,2016,2
164368,2016,2
1933,2016,2
7488,2016,2
58,2016,2
38875,2016,2
74511,2016,2
16346,2016,2
9150,2016,2
2281,2016,2
367057,2016,2
33,2016,2
271059,2016,2
81307,2016,2
98373,2016,2
287,2016,2
72,2016,2
882910,2016,2
9127,2016,2
385177,2016,2
37531,2016,2
2,2016,2
118849,2016,2
23093,2016,2
28,2016,2
92787,2016,2
89733,2016,2
48,2016,2
165271,2016,2
66305,2016,2
453,2016,2
893828,2016,2
279,2016,2
1137,2016,2
18116,2016,2
12284,2016,2
150065,2016,2
2356,2016,2
4340,2016,2
53244,2016,2
31344,2016,2
985,2016,2
372,2016,2
320,2016,2
2947,2016,2
378,2016,2
132,2016,2
1082,2016,2
8072,2016,2
261,2016,2
23000,2016,2
408261,2016,2
217764,2016,2
40,2016,2
1022,2016,2
121567,2016,2
2000,2016,2
90282,2016,2
139362,2016,2
42785,2016,2
5048,2016,2
2543,2016,2
87,2016,2
2381,2016,2
202,2016,2
87621,2016,2
5160,2016,2
12161,2016,2
440,2016,2
4048,2016,2
114590,2016,2
4497,2016,2
190894,2016,2
109281,2016,2
32721,2016,2
927049,2016,2
323015,2016,2
4340,2016,2
682,2016,2
4076,2016,2
2355,2016,2
2408,2016,2
24130,2016,2
40139,2016,2
6894,2016,2
725,2016,2
1784,2016,2
2540,2016,2
96,2016,2
80327,2016,2
464993,2016,2
67299,2016,2
18868,2016,2
794507,2016,2
1089,2016,2
6158,2016,2
46895,2016,2
29,2016,2
4897,2016,2
5606,2016,2
67028,2016,2
300264,2016,2
35570,2016,2
433,2016,2
3826,2016,2
14420,2016,2
36078,2016,2
123,2016,2
265062,2016,2
1196,2016,2
4433,2016,2
34298,2016,2
32898,2016,2
872,2016,2
6491,2016,2
15775,2016,2
836867,2016,2
21874,2016,2
62,2016,2
8509,2016,2
2123,2016,2
49559,2016,2
15291,2016,2
51272,2016,2
15859,2016,2
7737,2016,2
70149,2016,2
15932,2016,2
21157,2016,2
68965,2016,2
61,2016,2
84782,2016,2
182772,2016,2
20017,2016,2
58673,2016,2
372482,2016,2
196769,2016,2
44887,2016,2
110582,2016,2
974273,2016,2
43863,2016,2
63347,2016,2
526009,2016,2
60231,2016,2
8639,2016,2
129907,2016,2
53893,2016,2
11834,2016,2
53197,2016,2
41188,2016,2
67472,2016,2
100741,2016,2
28467,2016,2
10035,2016,2
7165,2016,2
10208,2016,2
13129,2016,2
2012,2016,2
97200,2016,2
3663,2016,2
304491,2016,2
5370,2016,2
72008,2016,2
4909,2016,2
116260,2016,2
6186,2016,2
169097,2016,2
43461,2016,2
297672,2016,2
171887,2016,2
34037,2016,2
190770,2016,2
40757,2016,2
12915,2016,2
168342,2016,2
196679,2016,2
58346,2016,2
20123,2016,2
67937,2016,2
276,2016,2
20605,2016,2
324629,2016,2
640,2016,2
121,2016,2
3088,2016,2
78226,2016,2
143815,2016,2
41030,2016,2
161989,2016,2
325239,2016,2
37136,2016,2
74059,2016,2
111143,2016,2
6002,2016,2
32673,2016,2
5435,2016,2
48875,2016,2
129543,2016,2
221,2016,2
7517,2016,2
96,2016,2
18047,2016,2
174,2016,2
41539,2016,2
25515,2016,2
116525,2016,2
37024,2016,2
8136,2016,2
146761,2016,2
182301,2016,2
3527,2016,2
144117,2016,2
489179,2016,2
4330,2016,2
326591,2016,2
18821,2016,2
117709,2016,2
40548,2016,2
10772,2016,2
191176,2016,2
17109,2016,2
415266,2016,2
1926,2016,2
161527,2016,2
1504,2016,2
102116,2016,2
72030,2016,2
3485,2016,2
41824,2016,2
50716,2016,2
726212,2016,2
40381,2016,2
46,2016,2
165,2016,2
45478,2016,2
433576,2016,2
107391,2016,2
84865,2016,2
277158,2016,2
6463,2016,2
595,2016,2
424731,2016,2
2440,2016,2
163,2016,2
150481,2016,2
1393,2016,2
3347,2016,2
4,2016,2
109939,2016,2
143238,2016,2
803781,2016,2
891,2016,2
94411,2016,2
31669,2016,2
859298,2016,2
98475,2016,2
6499,2016,2
1150,2016,2
6144,2016,2
5499,2016,2
82724,2016,2
9817,2016,2
61,2016,2
6458,2016,2
118426,2016,2
991,2016,2
77571,2016,2
96,2016,2
202,2016,2
1047,2016,2
7367,2016,2
3145,2016,2
113998,2016,2
7635,2016,2
186819,2016,2
1104,2016,2
62544,2016,2
623101,2016,2
366065,2016,2
231,2016,2
89684,2016,2
634,2016,2
205,2016,2
2636,2016,2
37962,2016,2
2,2016,2
53841,2016,2
242091,2016,2
149506,2016,2
61,2016,2
66641,2016,2
21704,2016,2
67650,2016,2
50738,2016,2
21776,2016,2
73841,2016,2
10678,2016,2
396889,2016,2
587661,2016,2
134523,2016,2
16692,2016,2
700,2016,2
45960,2016,2
120894,2016,2
126071,2016,2
91553,2016,2
24502,2016,2
97621,2016,2
218448,2016,2
450395,2016,2
901590,2016,2
87515,2016,2
49607,2016,2
47001,2016,2
22775,2016,2
214670,2016,2
105450,2016,2
1877,2016,2
571191,2016,2
21970,2016,2
1335,2016,2
43368,2016,2
1466,2016,2
147464,2016,2
563199,2016,2
94502,2016,2
91344,2016,2
96,2016,2
5797,2016,2
2350,2016,2
3281,2016,2
46416,2016,2
40254,2016,2
134867,2016,2
56,2016,2
1324,2016,2
1049,2016,2
58621,2016,2
87513,2016,2
10696,2016,2
12925,2016,2
126508,2016,2
89293,2016,2
89871,2016,2
126611,2016,2
343038,2016,2
58507,2016,2
26,2016,2
678,2016,2
67,2016,2
65150,2016,2
432532,2016,2
323203,2016,2
338831,2016,2
61838,2016,2
150496,2016,2
319568,2016,2
31566,2016,2
59571,2016,2
52369,2016,2
50365,2016,2
59509,2016,2
165890,2016,2
310688,2016,2
533067,2016,2
41696,2016,2
107590,2016,2
302371,2016,2
111877,2016,2
5108,2016,2
34959,2016,2
152700,2016,2
7476,2016,2
637910,2016,2
1738,2016,2
28802,2016,2
184787,2016,2
480459,2016,2
45594,2016,2
258442,2016,2
112052,2016,2
56,2016,2
1156,2016,2
32014,2016,2
5729,2016,2
92227,2016,2
202810,2016,2
24204,2016,2
3595,2016,2
243802,2016,2
107762,2016,2
80047,2016,2
161592,2016,2
2682,2016,2
3382,2016,2
435322,2016,2
57941,2016,2
38384,2016,2
21824,2016,2
16026,2016,2
43228,2016,2
96,2016,2
133,2016,2
6753,2016,2
102185,2016,2
77245,2016,2
354013,2016,2
48991,2016,2
210662,2016,2
720477,2016,2
23,2016,2
199682,2016,2
103954,2016,2
848,2016,2
468,2016,2
144,2016,2
6282,2016,2
469,2016,2
367,2016,2
18455,2016,2
175797,2016,2
45663,2016,2
445714,2016,2
13416,2016,2
377823,2016,2
838231,2016,2
159736,2016,2
474467,2016,2
68681,2016,2
107414,2016,2
3752,2016,2
131275,2016,2
46663,2016,2
172033,2016,2
137641,2016,3
256818,2016,2
440584,2016,2
235901,2016,2
39746,2016,2
281672,2016,2
5254,2016,2
814,2016,2
1185,2016,2
61891,2016,2
173223,2016,2
92211,2016,2
1390,2016,2
17584,2016,2
1449,2016,2
113,2016,2
10339,2016,2
256893,2016,2
19858,2016,2
9248,2016,2
548,2016,2
2989,2016,2
4453,2016,2
5188,2016,2
1144,2016,2
12076,2016,2
1621,2016,2
17736,2016,2
37684,2016,2
11280,2016,2
290202,2016,2
168415,2016,2
3811,2016,2
154,2016,2
658,2016,2
28,2016,2
459,2016,2
134,2016,2
30530,2016,2
508709,2016,2
8984,2016,2
309072,2016,2
160511,2016,2
417160,2016,2
5255,2016,2
727,2016,2
255,2016,2
306,2016,2
3972,2016,2
7601,2016,2
7311,2016,2
8031,2016,2
343,2016,2
2498,2016,2
29783,2016,2
34052,2016,2
488,2016,2
136785,2016,2
1694,2016,2
18681,2016,2
3665,2016,2
2030,2016,2
5481,2016,2
481,2016,2
325,2016,2
229,2016,2
1046,2016,2
6794,2016,2
483,2016,2
10560,2016,2
452,2016,2
783,2016,2
66198,2016,2
27,2016,2
1296,2016,2
4981,2016,2
8702,2016,2
515,2016,2
2450,2016,2
12295,2016,2
402,2016,2
3668,2016,2
821,2016,3
10665,2016,2
140941,2016,2
2080,2016,2
17229,2016,2
1425,2016,2
2719,2016,2
47555,2016,2
313,2016,2
1344,2016,2
161421,2016,2
10391,2016,2
1586,2016,2
167,2016,2
10373,2016,2
3608,2016,2
46598,2016,2
65685,2016,2
996,2016,2
48182,2016,2
132,2016,2
44674,2016,2
3325,2016,2
58162,2016,2
173339,2016,2
16729,2016,2
125901,2016,2
13037,2016,2
43,2016,2
598,2016,2
26472,2016,2
5551,2016,2
30600,2016,2
2358,2016,2
391,2016,2
389,2016,2
289,2016,2
265,2016,2
1382,2016,2
1705,2016,2
686,2016,2
94,2016,2
5538,2016,2
31092,2016,2
12900,2016,2
18544,2016,2
13122,2016,2
31624,2016,2
12605,2016,2
17348,2016,2
17814,2016,2
4920,2016,2
9102,2016,2
276,2016,2
15275,2016,2
478,2016,2
76902,2016,2
6376,2016,2
5449,2016,2
4213,2016,2
399,2016,2
2250,2016,2
1206,2016,2
2624,2016,2
20424,2016,2
117,2016,2
66978,2016,2
2234,2016,2
4905,2016,2
2591,2016,2
696260,2016,2
4092,2016,2
749,2016,2
397,2016,2
3452,2016,2
15812,2016,2
469,2016,2
645,2016,2
1132,2016,2
2190,2016,2
155715,2016,2
181,2016,2
2352,2016,2
140,2016,2
3065,2016,2
9172,2016,2
13746,2016,2
12243,2016,2
2974,2016,2
38090,2016,2
13163,2016,2
1633,2016,2
1392,2016,2
9604,2016,2
2514,2016,2
152,2016,2
2596,2016,2
25540,2016,2
2550,2016,2
2170,2016,2
15,2016,2
2768,2016,2
3435,2016,2
53224,2016,2
2446,2016,2
7028,2016,2
581,2016,2
5336,2016,2
104,2016,2
2784,2016,2
387,2016,2
6906,2016,2
168588,2016,2
110435,2016,2
135260,2016,2
82905,2016,2
282684,2016,2
657646,2016,2
4500,2016,2
40662,2016,2
18132,2016,2
59221,2016,2
1275,2016,2
34591,2016,2
2973,2016,2
5673,2016,2
62,2016,2
66661,2016,2
6072,2016,2
27611,2016,2
56163,2016,2
7793,2016,2
18925,2016,2
15621,2016,2
1206,2016,2
75406,2016,2
471354,2016,2
453225,2016,2
436147,2016,2
142110,2016,2
212045,2016,2
198577,2016,2
16453,2016,2
215121,2016,2
133,2016,2
18670,2016,2
9603,2016,2
270264,2016,2
36741,2016,2
199176,2016,2
387674,2016,2
45833,2016,2
11,2016,2
412,2016,2
791967,2016,2
1577,2016,2
3883,2016,2
10834,2016,2
4,2016,2
415522,2016,2
528,2016,2
11086,2016,2
126016,2016,2
9808,2016,2
3235,2016,2
76928,2016,2
8528,2016,2
1265,2016,2
139966,2016,2
6466,2016,2
30240,2016,2
28201,2016,2
2531,2016,2
8149,2016,2
803074,2016,2
658515,2016,2
256,2016,2
82928,2016,2
50786,2016,2
169965,2016,2
18044,2016,2
2600,2016,2
744907,2016,2
33618,2016,2
27,2016,2
75,2016,2
238696,2016,2
221602,2016,2
11973,2016,2
2497,2016,2
85077,2016,2
31289,2016,2
